Source Course	Target Course
SI 690	PUBPOL 687
SI 690	EDUC 605
SI 690	EDUC 604
SI 690	SI 732
SI 690	PUBPOL 679
SI 690	PUBPOL 671
SI 690	PSYCH 640
SI 690	LHC 582
SI 690	EDUC 860
SI 690	SI 606
SI 690	HISTORY 786
SI 690	EDUC 462
SI 690	IOE 510
SI 690	COMM 771
SI 690	SURVMETH 699
SI 690	SI 888
SI 690	HISTORY 536
SI 690	COMORG 654
SI 690	COMORG 650
SI 690	LATIN 502
SI 690	EDUC 641
SI 690	WOMENSTD 530
SI 690	SURVMETH 988
SI 690	HMP 517
SI 690	NRE 441
SI 690	OB 562
SI 690	DUTCH 511
SI 690	HISTART 613
SI 690	ARCH 613
SI 690	ACC 272
SI 690	SI 761
SI 690	UMOVE 136
SI 690	UP 696
SI 690	ARTDES 609
SI 690	ARTDES 605
SI 690	BIT 601
SI 690	EDUC 859
SI 690	ASIAN 625
SI 690	ASIANLAN 499
SI 690	MO 615
SI 690	MO 611
SI 690	ASIANLAN 126
SI 690	IOE 563
SI 690	IOE 801
SI 690	HISTART 461
SI 690	EECS 594
SI 690	ARTDES 551
SI 690	WOMENSTD 580
SI 690	ASIANLAN 407
SI 690	ASIAN 535
SI 690	ASIAN 536
SI 690	IOE 636
SI 690	FILMVID 406
SI 690	EECS 692
SI 690	STRATEGY 553
SI 690	CSIB 645
SI 690	SOC 711
SI 690	IOE 522
SI 690	BIT 545
SI 690	ELI 332
SI 690	IOE 800
SI 690	CAAS 469
SI 690	ARTDES 456
SI 690	MHS 661
SI 690	MHS 662
SI 690	EPID 601
SI 690	ASIANLAN 125
SI 690	CHIN 799
SI 690	SURVMETH 630
SI 690	SI 708
SI 690	PUBPOL 650
SI 690	AMCULT 425
SI 690	ARTDES 611
SI 690	RACKHAM 570
SI 690	IOE 434
SI 690	SOC 522
SI 690	POLSCI 596
SI 690	PUBPOL 715
SI 690	ACC 630
SI 690	PHIL 423
SI 690	PHIL 605
SI 690	HISTORY 796
SI 690	ASIAN 500
SI 690	EDUC 794
SI 690	BIT 678
SI 690	PUBPOL 558
SI 690	PUBPOL 555
SI 690	MUSMETH 406
SI 690	UMOVE 100
SI 690	STATS 500
SI 690	ES 715
SI 690	IOE 491
SI 690	SI 550
SI 690	STRATEGY 669
SI 690	SI 510
SI 690	ENGLISH 434
SI 690	OMS 620
SI 690	EDUC 525
SI 690	ENGLISH 993
SI 690	SI 760
SI 690	BIT 581
SI 690	SI 542
SI 690	ASIAN 699
SI 690	ELI 320
SI 690	EDUC 606
SI 690	EDCURINS 575
SI 690	EDUC 402
SI 690	HMP 668
SI 690	BIT 514
SI 690	HISTART 754
SI 690	MO 603
SI 690	SI 737
SI 690	ECON 500
SI 690	EDUC 737
SI 690	SI 767
SI 690	MKT 620
SI 690	PSYCH 988
SI 690	UMOVE 143
SI 690	ARTDES 600
SI 690	PSYCH 808
SI 690	EDUC 995
SI 690	EDUC 898
SI 690	SI 701
SI 690	EDUC 649
SI 690	EDUC 650
SI 690	EDUC 990
SI 692	RACKHAM 575
SI 692	HISTORY 796
SI 692	ENGLISH 434
SI 692	MHS 663
SI 692	HISTART 489
SI 692	MSP 601
SI 692	MSP 602
SI 692	MSP 609
SI 692	PUBPOL 653
SI 692	WOMENSTD 551
SI 692	ENGLISH 590
SI 692	LATIN 401
SI 692	HISTART 608
SI 692	HISTORY 672
SI 692	ENGLISH 881
SI 692	RACKHAM 571
SI 692	UP 406
SI 692	POLSCI 499
SI 692	ANTHRCUL 658
SI 692	SAC 602
SI 692	BCS 439
SI 692	GEOG 406
SI 692	ANTHRCUL 502
SI 692	ENGLISH 463
SI 692	ITALIAN 103
SI 692	ENGLISH 648
SI 692	SAC 455
SI 692	SI 635
SI 692	EDUC 874
SI 692	HISTORY 641
SI 692	ARTDES 713
SI 692	ARTDES 716
SI 692	ARTDES 715
SI 692	ARTDES 652
SI 692	ARTDES 651
SI 692	HISTORY 498
SI 692	ARTDES 751
SI 692	ARTDES 616
SI 692	ARTDES 615
SI 692	HISTORY 591
SI 692	PUBPOL 770
SI 692	ANTHRCUL 458
SI 692	PUBPOL 675
SI 692	SAC 441
SI 692	HISTORY 786
SI 692	SOC 504
SI 692	HISTORY 536
SI 692	ANTHRCUL 553
SI 692	LATIN 502
SI 692	WOMENSTD 425
SI 692	HISTART 613
SI 692	ARTDES 609
SI 692	ARTDES 605
SI 692	MO 617
SI 692	ARTDES 551
SI 692	COMM 783
SI 692	ENGLISH 569
SI 692	LHC 506
SI 692	ARTDES 456
SI 692	MHS 661
SI 692	SI 702
SI 692	BIT 750
SI 692	AMCULT 425
SI 692	ARTDES 611
SI 692	RACKHAM 570
SI 692	MO 561
SI 692	EECS 584
SI 692	MUSICOL 503
SI 692	EDUC 500
SI 692	POLSCI 596
SI 692	PUBPOL 715
SI 692	COMM 993
SI 692	AMCULT 520
SI 692	LING 517
SI 692	FIN 621
SI 692	MUSMETH 406
SI 692	SI 550
SI 692	ENGLISH 473
SI 692	PUBPOL 678
SI 692	STRATEGY 669
SI 692	COMM 781
SI 692	MO 501
SI 692	SI 542
SI 692	SI 791
SI 692	HMP 668
SI 692	HISTART 754
SI 692	MO 603
SI 692	PUBPOL 688
SI 692	SI 737
SI 692	UP 507
SI 692	NRE 531
SI 692	SI 696
SI 692	SI 719
SI 692	SI 661
SI 692	MO 512
SI 692	ARTDES 600
SI 692	SWC 993
SI 692	ARCH 531
SI 692	ELI 320
SI 692	SI 792
SI 692	EDUC 606
SI 692	IOE 536
SI 696	PHIL 605
SI 696	ENGLISH 549
SI 696	PSYCH 614
SI 696	STATS 500
SI 696	HB 605
SI 696	EDUC 525
SI 696	SI 760
SI 696	MO 501
SI 696	SI 724
SI 696	HBEHED 600
SI 696	PSYCH 613
SI 696	SI 767
SI 696	MHS 663
SI 696	SI 792
SI 696	SI 661
SI 696	BIT 648
SI 696	SI 701
SI 696	COMM 993
SI 696	SI 840
SI 696	BIT 646
SI 696	EDUC 606
SI 696	SI 702
SI 701	STATS 503
SI 701	EECS 584
SI 701	PSYCH 614
SI 701	SI 760
SI 701	SI 724
SI 701	HBEHED 600
SI 701	ELI 338
SI 701	SI 767
SI 701	SI 702
SI 701	BIT 551
SI 701	SI 708
SI 701	RACKHAM 998
SI 701	BIT 512
SI 701	SI 792
SI 702	ELI 321
SI 702	BIT 514
SI 702	SI 792
SI 702	ENGLISH 528
SI 702	SURVMETH 600
SI 702	IOE 837
SI 702	UP 406
SI 702	STATS 405
SI 702	SI 745
SI 702	IOE 533
SI 702	IOE 534
SI 702	ECON 600
SI 702	PUBPOL 667
SI 702	ENGR 477
SI 702	MECHENG 581
SI 702	IOE 990
SI 702	EDUC 758
SI 702	KINESLGY 684
SI 702	IOE 465
SI 702	COMM 698
SI 702	EDUC 728
SI 702	MATH 417
SI 702	COMM 799
SI 702	ELI 334
SI 702	ELI 337
SI 702	ANTHRCUL 458
SI 702	EECS 280
SI 702	MATH 425
SI 702	PSYCH 640
SI 702	ECON 405
SI 702	IOE 510
SI 702	SI 888
SI 702	SI 860
SI 702	NRE 441
SI 702	MO 617
SI 702	IOE 801
SI 702	LING 441
SI 702	BIT 582
SI 702	EECS 594
SI 702	IOE 636
SI 702	LHC 506
SI 702	FILMVID 406
SI 702	ECON 434
SI 702	IOE 800
SI 702	SURVMETH 632
SI 702	BIT 512
SI 702	IOE 836
SI 702	IOE 539
SI 702	SOC 522
SI 702	POLSCI 596
SI 702	COMM 993
SI 702	FIN 621
SI 702	CMPLXSYS 501
SI 702	PUBPOL 558
SI 702	PSYCH 614
SI 702	PUBPOL 529
SI 702	STATS 500
SI 702	IOE 491
SI 702	STRATEGY 669
SI 702	COMM 781
SI 702	BIT 581
SI 702	ENGLISH 407
SI 702	HBEHED 600
SI 702	ELI 320
SI 702	IOE 536
SI 702	NRE 540
SI 702	STRATEGY 673
SI 702	PSYCH 613
SI 702	MO 603
SI 702	EDUC 601
SI 702	UP 507
SI 702	PUBPOL 585
SI 702	MO 512
SI 702	EDUC 626
SI 702	BIT 551
SI 702	COMM 810
SI 702	SWC 993
SI 702	ARCH 531
SI 702	SI 791
SI 702	SI 708
SI 702	DESCI 502
SI 702	MO 700
SI 702	RACKHAM 998
SI 702	NRE 531
SI 708	ELI 338
SI 708	SI 767
SI 708	IOE 536
SI 708	ARCH 531
SI 708	DESCI 502
SI 708	BIT 648
SI 708	ELI 320
SI 708	BIT 646
SI 708	SI 791
SI 708	SI 792
SI 791	SI 737
SI 791	HISTORY 698
SI 791	WOMENSTD 551
SI 791	HISTART 463
SI 791	PSYCH 418
SI 791	IOE 437
SI 791	HISTORY 600
SI 791	POLSCI 594
SI 791	ARTDES 711
SI 791	ARTDES 710
SI 791	ARTDES 610
SI 791	EDUC 609
SI 791	HISTORY 786
SI 791	EDUC 462
SI 791	SI 888
SI 791	NRE 441
SI 791	MO 615
SI 791	EECS 594
SI 791	CAAS 469
SI 791	SI 840
SI 791	BIT 551
SI 791	ARCH 531
SI 791	PUBPOL 650
SI 791	IOE 836
SI 791	ARTDES 611
SI 791	SOC 522
SI 791	CMPLXSYS 501
SI 791	MUSMETH 406
SI 791	PUBPOL 636
SI 791	EDUC 650
SI 791	EDCURINS 575
SI 791	EDUC 402
SI 791	NRE 540
SI 791	HMP 668
SI 791	ARTDES 700
SI 791	OMS 501
SI 791	NRE 531
SI 791	SI 719
SI 791	ARTDES 600
SI 791	PSYCH 808
SI 791	PUBPOL 754
SI 791	MSP 601
SI 791	MSP 602
SI 791	COMM 993
SI 791	EDUC 649
SI 791	MSP 609
SI 791	EDUC 606
SI 792	SOC 522
SI 792	SI 724
SI 792	SI 737
SI 792	ENGLISH 528
SI 792	EDUC 744
SI 792	EDUC 740
SI 792	EDUC 849
SI 792	SURVMETH 600
SI 792	LAW 608
SI 792	PSYCH 418
SI 792	SOC 535
SI 792	ADMIN 761
SI 792	IOE 837
SI 792	PSYCH 561
SI 792	STATS 407
SI 792	SI 745
SI 792	IOE 533
SI 792	IOE 534
SI 792	HISTORY 600
SI 792	MECHENG 581
SI 792	EDUC 755
SI 792	EDUC 754
SI 792	IOE 990
SI 792	EDUC 752
SI 792	ARCH 551
SI 792	HISTORY 798
SI 792	KINESLGY 684
SI 792	IOE 465
SI 792	ARTDES 711
SI 792	ARTDES 710
SI 792	CAAS 629
SI 792	PSYCH 270
SI 792	MATH 417
SI 792	UMOVE 101
SI 792	ARTDES 610
SI 792	MATH 425
SI 792	EDUC 604
SI 792	PSYCH 640
SI 792	EDUC 462
SI 792	IOE 510
SI 792	SI 888
SI 792	SI 860
SI 792	EDUC 641
SI 792	WOMENSTD 530
SI 792	PAT 542
SI 792	UMOVE 136
SI 792	EDUC 859
SI 792	IOE 801
SI 792	EECS 594
SI 792	IOE 636
SI 792	IOE 800
SI 792	SURVMETH 632
SI 792	SI 840
SI 792	EDUC 626
SI 792	MO 700
SI 792	PUBPOL 650
SI 792	BIT 750
SI 792	IOE 836
SI 792	ARTDES 611
SI 792	IOE 539
SI 792	IOE 434
SI 792	AMCULT 520
SI 792	HISTORY 796
SI 792	EDUC 794
SI 792	CMPLXSYS 501
SI 792	PSYCH 614
SI 792	MUSMETH 406
SI 792	UMOVE 100
SI 792	STATS 500
SI 792	IOE 491
SI 792	HB 605
SI 792	EDUC 525
SI 792	SI 586
SI 792	BIT 581
SI 792	AMCULT 993
SI 792	SI 542
SI 792	ENGLISH 407
SI 792	HBEHED 600
SI 792	IOE 536
SI 792	EDUC 650
SI 792	ARCH 531
SI 792	EDUC 606
SI 792	EDCURINS 575
SI 792	EDUC 402
SI 792	HMP 668
SI 792	ARTDES 700
SI 792	PSYCH 613
SI 792	BE 501
SI 792	SI 719
SI 792	PSYCH 988
SI 792	PUBPOL 687
SI 792	UMOVE 143
SI 792	ARTDES 600
SI 792	EDUC 995
SI 792	EDUC 898
SI 792	MKT 501
SI 792	MSP 601
SI 792	MSP 602
SI 792	HISTORY 698
SI 792	COMM 993
SI 792	EDUC 649
SI 792	ELI 320
SI 792	EDUC 990
SI 792	MSP 609
SI 792	RACKHAM 998
SI 792	BIT 512
SI 792	MHS 663
SI 840	STATS 503
SI 840	IOE 836
SI 840	EECS 584
SI 840	CMPLXSYS 501
SI 840	PSYCH 614
SI 840	SI 760
SI 840	SI 724
SI 840	HBEHED 600
SI 840	HMP 668
SI 840	STRATEGY 673
SI 840	ELI 338
SI 840	SI 737
SI 840	SI 767
SI 840	SI 719
SI 840	DESCI 502
SI 840	BIT 648
SI 840	BIT 646
SI 840	RACKHAM 998
SI 840	BIT 512
SI 840	IOE 536
SI 840	ARCH 531
